id,year,award,prefix,name,gender,place,state,stateClass,indiaClass,area,areaClass
2492,2000,Padma Bhushan,Prof. (Dr.),Harbans Singh Wasir,Male,Haryana,Haryana,haryana,india,Medicine,medicine
2143,1991,Padma Shri,Dr.,Jai Pal Singh,Male,Haryana,Haryana,haryana,india,Medicine,medicine
706,1969,Padma Shri,Dr.,Nand Kishore Verma,Male,Haryana,Haryana,haryana,india,Medicine,medicine
4033,2014,Padma Shri,Dr.,Narendra Kumar Pandey,Male,Haryana,Haryana,haryana,india,Medicine,medicine
4055,2014,Padma Shri,Prof. (Dr.),Pawan Raj Goyal,Male,Haryana,Haryana,haryana,india,Medicine,medicine
3433,2009,Padma Shri,Dr.,Devinder Singh Rana,Male,Himachal Pradesh,Himachal Pradesh,himachal-pradesh,india,Medicine,medicine
1335,1975,Padma Shri,Dr.,Ali Mohammad (Jan),Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Medicine,medicine
1702,1984,Padma Shri,Dr.,Syed Naseer Ahmad Shah,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Medicine,medicine
3078,2006,Padma Shri,Dr. (Ms.),Tsering,Female,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Medicine,medicine
3718,2011,Padma Shri,Prof.(Dr),A Marthanda Pillai,Male,Kerala,Kerala,kerala,india,Medicine,medicine
2347,1992,Padma Shri,Vaidyan,E. Thaikkattu Neelakandhan Mooss,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3518,2010,Padma Bhushan,Ashtavaidyan,E.T. Narayanan Mooss,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3434,2009,Padma Shri,Dr.,G. Vijayaraghavan,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3805,2012,Padma Shri,Dr.,J. Hareendran Nair,Male,Kerala,Kerala,kerala,india,Medicine,medicine
384,1964,Padma Bhushan,Dr.,Jacob,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3690,2011,Padma Shri,Dr.,Jose Chacko Periappuram,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3654,2011,Padma Bhushan,Dr.,K Raghavan Thirumulpad,Male,Kerala,Kerala,kerala,india,Medicine,medicine
4177,2015,Padma Shri,Prof.(Dr.),K.P.,Male,Kerala,Kerala,kerala,india,Medicine,medicine
1408,1976,Padma Shri,Dr.,Krishna Pai Narayana Pai,Male,Kerala,Kerala,kerala,india,Medicine,medicine
4027,2014,Padma Shri,Dr.,M. Subhadra Nair,Male,Kerala,Kerala,kerala,india,Medicine,medicine
2607,2001,Padma Shri,Dr.,Madhavan Krishnan Nair,Male,Kerala,Kerala,kerala,india,Medicine,medicine
1774,1985,Padma Shri,Dr.,Marthanda V. Sankaran Valiathan,Male,Kerala,Kerala,kerala,india,Medicine,medicine
2007,1990,Padma Bhushan,Dr.,Marthanda Varma Sankaran Valiathan,Male,Kerala,Kerala,kerala,india,Medicine,medicine
1334,1975,Padma Shri,Dr. (Smt.),Mary Poonen Lukose,Female,Kerala,Kerala,kerala,india,Medicine,medicine
1709,1984,Padma Shri,Prof.,Narayana Balakrishnan Nair,Male,Kerala,Kerala,kerala,india,Medicine,medicine
2445,1999,Padma Shri,Dr.,Panniyampalli Krishna Warrier,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3527,2010,Padma Bhushan,Dr.,Panniyampally Krishna Warrier,Male,Kerala,Kerala,kerala,india,Medicine,medicine
68,1955,Padma Shri,Dr.,Parakath Verghese Benjamin,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3578,2010,Padma Shri,Dr.,Philip,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3442,2009,Padma Shri,Dr.,R.,Male,Kerala,Kerala,kerala,india,Medicine,medicine
2799,2003,Padma Shri,Dr.,Rajagopalan Krishnan Vaidian,Male,Kerala,Kerala,kerala,india,Medicine,medicine
3324,2008,Padma Shri,Dr.,Simon Tony Fernandez,Male,Kerala,Kerala,kerala,india,Medicine,medicine
2266,1992,Padma Shri,Dr.,Janardan Shankar Mahashabde,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Medicine,medicine
1177,1973,Padma Shri,Dr.,Nandlal,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Medicine,medicine
1412,1976,Padma Shri,Dr.,Ravindra Santuram Dharkar,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Medicine,medicine
871,1971,Padma Bhushan,Dr.,Santosh Kumar Mukerji,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Medicine,medicine
3310,2008,Padma Shri,Dr.,Aheibam Jayanta Kumar Singh,Male,Manipur,Manipur,manipur,india,Medicine,medicine
2644,2001,Padma Shri,Shri,Laishram Nabakishore Singh,Male,Manipur,Manipur,manipur,india,Medicine,medicine
4159,2015,Padma Shri,Dr.,Sarungbam Bimola Kumari Devi,Male,Manipur,Manipur,manipur,india,Medicine,medicine
624,1968,Padma Shri,Dr.,Abhin Chandra Rao,Male,Odisha,Odisha,odisha,india,Medicine,medicine
1691,1984,Padma Shri,Dr. (Mrs.),Basantibala Jena,Female,Odisha,Odisha,odisha,india,Medicine,medicine
3082,2006,Padma Shri,Dr.,Ghanashyam Mishra,Male,Odisha,Odisha,odisha,india,Medicine,medicine
3921,2013,Padma Shri,Dr.,Taraprasad,Male,Odisha,Odisha,odisha,india,Medicine,medicine
1878,1987,Padma Shri,Dr.,Daljit Singh,Male,Punjab,Punjab,punjab,india,Medicine,medicine
1530,1981,Padma Shri,Dr.,Dhanwant Singh,Male,Punjab,Punjab,punjab,india,Medicine,medicine
3383,2009,Padma Vibhushan,Prof.,Jasbir Singh Bajaj,Male,Punjab,Punjab,punjab,india,Medicine,medicine
126,1957,Padma Shri,Dr.,Khushdeva,Male,Punjab,Punjab,punjab,india,Medicine,medicine
386,1964,Padma Bhushan,Dr.,Kushwant Lal Wig,Male,Punjab,Punjab,punjab,india,Medicine,medicine
351,1963,Padma Bhushan,Dr.,N. N. Bery,Male,Punjab,Punjab,punjab,india,Medicine,medicine
1576,1982,Padma Shri,Dr.,Niranjan Das Aggarwal,Male,Punjab,Punjab,punjab,india,Medicine,medicine
4068,2014,Padma Shri,Prof.,Om Prakash Upadhyaya,Male,Punjab,Punjab,punjab,india,Medicine,medicine
297,1962,Padma Bhushan,Dr.,Prem Chandra Dhanda,Male,Punjab,Punjab,punjab,india,Medicine,medicine
101,1956,Padma Shri,Dr.,Sohan,Male,Punjab,Punjab,punjab,india,Medicine,medicine
530,1967,Padma Bhushan,Dr.,Tulsi,Male,Punjab,Punjab,punjab,india,Medicine,medicine
4018,2014,Padma Shri,Dr.,Ashok Panagriya,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
1537,1981,Padma Shri,Dr.,Pramod Karan Sethi,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
1779,1985,Padma Shri,Dr.,Shital Raj Mehta,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
337,1962,Padma Shri,Shri,Shridher,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
4210,2015,Padma Shri,Shri,Vaidya Rajesh Kotecha,Male,Rajasthan,Rajasthan,rajasthan,india,Medicine,medicine
3424,2009,Padma Shri,Dr.,Alampur Saibaba Goud,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4248,2016,Padma Shri,Dr.,Alla Gopala Krishna Gokhale,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4248,2017,Padma Shri,Dr.,Alla Gopala Krishna Gokhale,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2693,2002,Padma Shri,Dr.,Atluri Sriman Narayana,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2620,2001,Padma Shri,Dr.(Prof.),Bhupathiraju Somaraju,Male,Telangana,Telangana,telangana,india,Medicine,medicine
3906,2013,Padma Shri,Dr.,C. Venkata S. Ram,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2599,2001,Padma Shri,Dr.,Chittoor Mohammed Habeebullah,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2600,2001,Padma Shri,Dr.,Dasari Prasada Rao,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2696,2002,Padma Shri,Dr.,Duvvur Nageshwar Reddy,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4230,2016,Padma Bhushan,Dr.,Duvvur Nageshwar Reddy,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4230,2017,Padma Bhushan,Dr.,Duvvur Nageshwar Reddy,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4250,2016,Padma Shri,Dr.,Gopi Chand Mannam,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4250,2017,Padma Shri,Dr.,Gopi Chand Mannam,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2697,2002,Padma Shri,Dr.,Gullapalli Nageswara Rao,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2522,2000,Padma Shri,Prof.(Dr.),Kakarla,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4150,2015,Padma Shri,Dr.,Manjula,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2981,2005,Padma Shri,Dr.,Narendra Nath Lavu,Male,Telangana,Telangana,telangana,india,Medicine,medicine
799,1970,Padma Shri,Dr.,Perugu Siva Reddy,Male,Telangana,Telangana,telangana,india,Medicine,medicine
1465,1977,Padma Bhushan,Dr.,Perugu Siva Reddy,Male,Telangana,Telangana,telangana,india,Medicine,medicine
1816,1986,Padma Bhushan,Dr.,Pushpa Mittra Bhargava,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4156,2015,Padma Shri,Dr.,Raghu Rama Pillarisetti,Male,Telangana,Telangana,telangana,india,Medicine,medicine
4036,2014,Padma Shri,Dr.,Sarbeswar,Male,Telangana,Telangana,telangana,india,Medicine,medicine
2277,1992,Padma Shri,Dr.,Rathindra,Male,Tripura,Tripura,tripura,india,Medicine,medicine
2471,1999,Padma Shri,Vaidya,Balendu Prakash,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Medicine,medicine
3320,2008,Padma Shri,Dr.,Rakesh Kumar Jain,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Medicine,medicine
3765,2011,Padma Shri,Smt.,Shanti Teresa Lakra,Female,Andaman & Nicobar,Andaman & Nicobar,andaman-nicobar,india,Other,others
4209,2015,Padma Shri,Shri,Thegtse,Male,Arunachal Pradesh,Arunachal Pradesh,arunachal-pradesh,india,Other,others
4185,2015,Padma Shri,Shri,Jadav,Male,Assam,Assam,assam,india,Other,others
4103,2014,Padma Shri,Shri,Wendell Augustine Rodricks,Male,Goa,Goa,goa,india,Other,others
3844,2012,Padma Shri,Shri,Kartikeya V. Sarabhai,Male,Gujarat,Gujarat,gujarat,india,Other,others
3041,2006,Padma Bhushan,Air Com.,Jasjit,Male,Haryana,Haryana,haryana,india,Other,others
2038,1990,Padma Shri,Dr.,Rajinder,Male,Himachal Pradesh,Himachal Pradesh,himachal-pradesh,india,Other,others
4183,2015,Padma Shri,Shri,Chewang Norphel,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Other,others
3618,2010,Padma Shri,Shri,Gulam Mohammad Mir,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Other,others
3862,2012,Padma Shri,Shri,T. Vengadapathi Reddiar,Male,Puducherry,Puducherry,puducherry,india,Other,others
3861,2012,Padma Shri,Shri,Swapan,Male,Rajasthan,Rajasthan,rajasthan,india,Other,others
2968,2005,Padma Bhushan,Shri,Chandi Prasad Bhatt,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
3188,2007,Padma Shri,Dr.,Lalit,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
3583,2010,Padma Shri,Dr.,Ranjit,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
3386,2009,Padma Vibhushan,Shri,Sunderlal,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
4140,2015,Padma Bhushan,Shri,Swami Satyamitranand Giri,Male,Uttarakhand,Uttarakhand,uttarakhand,india,Other,others
430,1965,Padma Bhushan,Mir,Akbar Ali Khan,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
222,1960,Padma Bhushan,Shri,Ayyadevara Kaleswara Rao,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
1312,1975,Padma Vibhushan,Dr.,Chintaman Dwarkanath Deshmukh,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
41,1954,Padma Shri,Shri,Machani,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
48,1954,Padma Shri,Smt.,Mrinmayi,Female,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
2103,1991,Padma Vibhushan,Prof.,Nayakulu Gogineni Ranga,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
109,1957,Padma Vibhushan,Shri,Sri,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
2255,1992,Padma Bhushan,Shri,Vavilala,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Public Affairs,public-affairs
36,1954,Padma Shri,Kum.,Amalprava Das,Female,Assam,Assam,assam,india,Public Affairs,public-affairs
2244,1992,Padma Bhushan,Shri,Bijoy Chandra Bhagavati,Male,Assam,Assam,assam,india,Public Affairs,public-affairs
2409,1999,Bharat Ratna,Shri,Gopinath (posth.) Bordoloi,Male,Assam,Assam,assam,india,Public Affairs,public-affairs
2410,1999,Bharat Ratna,Shri,Jayaprakash (Posth.) Narayan,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
287,1962,Bharat Ratna,Dr.,Rajendra,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
82,1956,Padma Vibhushan,Shri,Saiyid Fazl Ali,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
260,1961,Padma Bhushan,Shri,Vindhyeshwari Prasad Varma,Male,Bihar,Bihar,bihar,india,Public Affairs,public-affairs
3063,2006,Padma Bhushan,Shri,Hira Lall Sibal,Male,Chandigarh,Chandigarh,chandigarh,india,Public Affairs,public-affairs
1461,1977,Padma Bhushan,Baba,Prithvi Singh Azad,Male,Chandigarh,Chandigarh,chandigarh,india,Public Affairs,public-affairs
2333,1992,Padma Shri,Shri,Vaman Balkrishna Naique P. Sardesai,Male,Goa,Goa,goa,india,Public Affairs,public-affairs
2105,1991,Padma Vibhushan,Shri,Gulzari Lal Nanda,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2349,1997,Bharat Ratna,Shri,Gulzari Lal Nanda,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
4023,2014,Padma Shri,Dr.,Hasmukh Chimanlal Shah,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2125,1991,Padma Bhushan,Shri,Manubhai Rajaram Pancholi,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2098,1991,Bharat Ratna,Shri,Morarji Ranchhodji Desai,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
31,1954,Padma Bhushan,Shri,V.L.,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
2097,1991,Bharat Ratna,Sardar,Vallabhbhai,Male,Gujarat,Gujarat,gujarat,india,Public Affairs,public-affairs
780,1970,Padma Bhushan,Shri,Hans Raj Gupta,Male,Haryana,Haryana,haryana,india,Public Affairs,public-affairs
3278,2008,Padma Bhushan,Shri,Mian Bashir Ahmad,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Public Affairs,public-affairs
1001,1972,Padma Vibhushan,Shri,Ghulam Mohd. Sadiq,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Public Affairs,public-affairs
4101,2014,Padma Shri,Shri,Tashi,Male,Jammu & Kashmir,Jammu & Kashmir,jammu-kashmir,india,Public Affairs,public-affairs
485,1966,Padma Bhushan,Shri,K.P. Kesava Menon,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
3160,2007,Padma Bhushan,Justice (Shri),K.T.,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
123,1957,Padma Bhushan,Smt.,Lakshmi,Female,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
9,1954,Padma Vibhushan,Shri,V.K. Krishna Menon,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
2415,1999,Padma Vibhushan,Justice,V.R. A. Krishna Iyer,Male,Kerala,Kerala,kerala,india,Public Affairs,public-affairs
2173,1991,Padma Shri,Shri,Babulal Chhogalal Pataudi,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
776,1970,Padma Bhushan,Shri,Bhagwant Rao Annabhau Mandloi,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
81,1956,Padma Vibhushan,Shri,Chandulal Madhavlal Trivedi,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
2357,1998,Padma Bhushan,Col.,Gurbakhsh Singh Dhillon,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
570,1967,Padma Shri,Shri,Kashi Prasad Pande,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
389,1964,Padma Bhushan,Pandit,Kunji Lal Dubey,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
591,1968,Padma Vibhushan,Dr.,Madhav Shrihari Aney,Male,Madhya Pradesh,Madhya Pradesh,madhya-pradesh,india,Public Affairs,public-affairs
129,1957,Padma Shri,Major,Ralengnao,Male,Manipur,Manipur,manipur,india,Public Affairs,public-affairs
3388,2009,Padma Bhushan,Dr. (Smt.),Inderjit Kaur Barthakur,Female,Meghalaya,Meghalaya,meghalaya,india,Public Affairs,public-affairs
3482,2009,Padma Shri,Shri,K. Asungba Sangtam,Male,Nagaland,Nagaland,nagaland,india,Public Affairs,public-affairs
4320,2016,Padma Shri,Shri,Tokheho H. Sema,Male,Nagaland,Nagaland,nagaland,india,Public Affairs,public-affairs
4320,2017,Padma Shri,Shri,Tokheho H. Sema,Male,Nagaland,Nagaland,nagaland,india,Public Affairs,public-affairs
1061,1972,Padma Shri,Dr.,G. Subbukrishna Melkote,Male,Odisha,Odisha,odisha,india,Public Affairs,public-affairs
216,1960,Padma Bhushan,Dr.,Nilakantha,Male,Odisha,Odisha,odisha,india,Public Affairs,public-affairs
1309,1975,Bharat Ratna,Shri,V.V.,Male,Odisha,Odisha,odisha,india,Public Affairs,public-affairs
16,1954,Padma Bhushan,Lt. (Col),(Maharaj Kr. Palden T Namgyal,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
2121,1991,Padma Bhushan,Shri,Jeevan Singh Umranangal,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
4123,2015,Padma Vibhushan,Shri,Sardar Parkash Singh Badal,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
2374,1998,Padma Bhushan,Shri,Satyapal,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
2221,1992,Padma Vibhushan,Sardar,Swaran,Male,Punjab,Punjab,punjab,india,Public Affairs,public-affairs
1143,1973,Padma Vibhushan,Dr.,Nagendra,Male,Rajasthan,Rajasthan,rajasthan,india,Public Affairs,public-affairs
154,1958,Padma Bhushan,Shri,Rao Raja Hanunt Singh,Male,Rajasthan,Rajasthan,rajasthan,india,Public Affairs,public-affairs
1458,1977,Padma Vibhushan,Shri,Ali Yavar Jung Bahadur,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
416,1965,Padma Vibhushan,Shri,Mehdi Nawaz Jung,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
92,1956,Padma Bhushan,Shri,Nawab Zain Yar Jung,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
289,1962,Padma Vibhushan,Smt.,Padmaja,Female,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
3774,2012,Padma Bhushan,Dr. (Judge),Patibandla Chandrasekhara Rao,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
2226,1992,Padma Vibhushan,Shri,Ravi Narayan Reddy,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
3515,2010,Padma Vibhushan,Dr.,Yaga Venugopal Reddy,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
5,1954,Padma Vibhushan,Dr.,Zakir,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
344,1963,Bharat Ratna,Dr.,Zakir,Male,Telangana,Telangana,telangana,india,Public Affairs,public-affairs
232,1960,Padma Shri,Shri,Ayyagiri S. Rao,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
1033,1972,Padma Bhushan,Shri,Ayyagiri Sambasiva Rao,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
401,1964,Padma Shri,Dr.,Gadde Ramakoteswar Rao,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
2139,1991,Padma Shri,Dr.,Genesan Venkataraman,Male,Andhra Pradesh,Andhra Pradesh,andhra-pradesh,india,Science and Engineering,science-engineering
